veh_value,exposure,clm,numclaims,veh_body,veh_age,gender,area,agecat,claimsize
9.1999998,.1587953,0,0,HBACK,3,F,B,2,0
8,.74469543,0,0,UTE,4,M,E,4,0
19.6,.60232723,1,1,STNWG,2,M,C,6,3386
22.799999,.15605751,0,0,PANVN,3,M,F,3,0
13,.9555099,0,0,UTE,3,M,C,2,0
38.299999,.15605751,0,0,UTE,1,M,B,3,0
28.5,.51471603,0,0,STNWG,3,F,C,2,0
8.3999996,.60232723,1,1,HBACK,3,F,C,3,2000
11.5,.39698839,0,0,HBACK,4,M,C,5,0
16.799999,.30663931,0,0,HBACK,1,F,C,4,0
11.599999,.9555099,0,0,UTE,4,M,C,4,0
11,.60232723,0,0,SEDAN,3,F,B,4,0
10.299999,.53388089,0,0,HBACK,2,F,E,4,0
29.6,.9555099,0,0,TRUCK,2,F,E,3,0
24.300001,.15605751,0,0,SEDAN,1,M,B,4,0
5.2999997,.862423,0,0,SEDAN,4,F,C,2,0
8.8999996,.079397701,0,0,HBACK,3,F,D,1,0
35.200001,.1368925,0,0,STNWG,3,M,C,3,0
4.1999998,.23819301,0,0,HBACK,4,F,A,1,0
12.6,.41889119,1,1,STNWG,3,M,C,4,6020
5.7999997,.0082136001,0,0,SEDAN,4,F,E,4,0
13.8,.9555099,0,0,UTE,3,M,A,4,0
14.8,.1533196,0,0,HBACK,1,M,D,3,0
17.6,.1587953,0,0,SEDAN,1,M,B,3,0
16.5,.862423,0,0,STNWG,4,M,F,4,0
12.1,.9555099,0,0,HBACK,2,F,E,3,0
9,.46543461,0,0,HBACK,3,M,C,3,0
15.4,.9555099,0,0,TRUCK,4,M,C,2,0
3.5,.53388089,0,0,SEDAN,4,M,D,4,0
13.400001,.2354552,0,0,SEDAN,3,F,D,3,0
12.4,.862423,0,0,HBACK,2,F,C,5,0
15,.15605751,0,0,UTE,3,F,F,2,0
82.399994,.25462011,0,0,SEDAN,2,F,B,3,0
19.299999,.63244349,0,0,STNWG,4,F,B,4,0
3.8999999,.8952772,0,0,SEDAN,4,F,B,2,0
8.6999998,.1040383,0,0,HBACK,3,M,A,6,0
12.3,.1040383,0,0,HBACK,2,F,B,6,0
9.3999996,.1040383,0,0,SEDAN,3,M,A,6,0
8.8000002,.049281299,0,0,SEDAN,3,F,C,1,0
18.099998,.1040383,0,0,STNWG,4,M,D,5,0
4,.53388089,1,1,SEDAN,4,F,D,6,6318
5.6999998,.1040383,0,0,SEDAN,4,F,A,5,0
5.4000001,.15605751,0,0,HBACK,4,F,C,4,0
6.3999996,.1013005,0,0,HBACK,3,M,C,5,0
7.4000001,.51197809,0,0,HBACK,3,F,C,1,0
12.1,.098562598,0,0,HBACK,3,F,C,6,0
4.4000001,.1040383,0,0,SEDAN,4,M,A,5,0
27.4,.1040383,0,0,STNWG,3,M,A,6,0
7.2000003,.1013005,0,0,HBACK,3,M,C,6,0
5.0999999,.1013005,0,0,HBACK,4,F,A,6,0
14.700001,.098562598,0,0,SEDAN,3,M,C,6,0
26.800001,.098562598,0,0,STNWG,1,M,E,4,0
11.2,.1040383,0,0,STNWG,4,M,C,5,0
8.1999998,.1040383,0,0,HBACK,4,M,C,5,0
38.099998,.1040383,0,0,UTE,1,M,A,5,0
17.6,.1013005,0,0,SEDAN,2,F,C,3,0
12.9,.1040383,0,0,SEDAN,3,M,C,4,0
32.900002,.9555099,0,0,STNWG,2,M,C,4,0
14,.1040383,0,0,HBACK,2,F,B,6,0
13.099999,.098562598,0,0,SEDAN,3,F,A,5,0
16.5,.098562598,0,0,TRUCK,4,M,D,5,0
13,.098562598,0,0,HBACK,2,M,A,4,0
12,.1040383,0,0,SEDAN,3,F,C,6,0
23,.1013005,0,0,STNWG,3,F,A,3,0
19.1,.1013005,0,0,HBACK,1,F,C,4,0
15,.48186171,0,0,HBACK,1,F,C,1,0
14.700001,.1013005,0,0,HBACK,1,M,A,3,0
22.5,.098562598,0,0,SEDAN,1,M,C,6,0
15,.1013005,0,0,HDTOP,4,M,E,4,0
7.0999999,.098562598,0,0,HBACK,3,F,B,6,0
14.6,.1040383,0,0,SEDAN,2,F,C,4,0
11.599999,.098562598,0,0,SEDAN,3,F,D,6,0
17.6,.098562598,0,0,SEDAN,2,F,C,4,0
13.200001,.1013005,0,0,STNWG,4,F,D,4,0
16.299999,.1013005,0,0,SEDAN,3,M,B,6,0
11.2,.89801508,0,0,HBACK,3,M,C,3,0
8,.098562598,0,0,HBACK,3,M,A,5,0
13.099999,.1040383,0,0,SEDAN,3,M,C,6,0
2.8999999,.098562598,0,0,SEDAN,4,M,B,6,0
9.1000004,.1040383,0,0,SEDAN,4,M,B,6,0
40.700001,.89801508,1,2,STNWG,2,M,C,3,15130
16,.59411359,1,1,SEDAN,3,M,A,5,10540
18.099998,.098562598,0,0,STNWG,4,M,D,4,0
11.2,.098562598,0,0,SEDAN,2,F,E,6,0
10.8,.098562598,0,0,HBACK,3,F,B,6,0
14.2,.15605751,0,0,SEDAN,4,F,C,4,0
44.400002,.098562598,0,0,STNWG,1,F,F,4,0
38.399998,.1040383,0,0,STNWG,2,M,D,6,0
17,.098562598,0,0,HBACK,1,M,B,3,0
33,.42984259,0,0,STNWG,1,M,C,2,0
11,.1040383,0,0,STNWG,4,F,C,4,0
3.5,.89801508,0,0,SEDAN,4,M,B,3,0
6.3000002,.098562598,0,0,SEDAN,4,F,C,5,0
7.0999999,.1013005,0,0,HBACK,4,M,C,3,0
13.200001,.098562598,0,0,HBACK,1,F,C,6,0
11.1,.1040383,0,0,STNWG,3,M,D,5,0
17,.1040383,0,0,SEDAN,2,F,D,6,0
8.6999998,.1040383,0,0,SEDAN,3,M,B,4,0
7.6999998,.1013005,0,0,SEDAN,4,M,C,2,0
31.300001,.1013005,0,0,UTE,2,M,D,4,0
35.599998,.1040383,0,0,STNWG,1,F,E,5,0
18.4,.55578369,0,0,STNWG,4,F,C,6,0
3.6000001,.1040383,0,0,HBACK,4,F,A,4,0
42.900002,.098562598,0,0,STNWG,1,F,A,3,0
23.800001,.1040383,0,0,STNWG,2,F,A,4,0
8.6999998,.55578369,0,0,HBACK,3,M,C,2,0
17.4,.1040383,0,0,HBACK,2,F,C,4,0
35.599998,.8514716,1,1,STNWG,3,M,F,4,36080
18.5,.098562598,0,0,HBACK,1,M,D,6,0
18.200001,.2874743,0,0,SEDAN,2,F,A,5,0
14,.098562598,0,0,MIBUS,4,F,C,4,0
26.900002,.1013005,0,0,STNWG,3,M,B,2,0
7.5999999,.098562598,0,0,HBACK,3,F,A,4,0
16.6,.1040383,0,0,HDTOP,3,M,D,5,0
28.299999,.51471603,0,0,HDTOP,3,F,F,3,0
18.200001,.59411359,0,0,HBACK,2,M,A,6,0
12.3,.1040383,0,0,HBACK,2,M,C,5,0
12.1,.1013005,0,0,HBACK,3,F,A,4,0
7.9000001,.24366871,0,0,HBACK,3,F,A,5,0
22.5,.098562598,0,0,SEDAN,1,F,C,4,0
8,.098562598,0,0,HBACK,3,M,A,3,0
9.8999996,.1040383,0,0,HBACK,3,F,A,5,0
9.1999998,.098562598,0,0,SEDAN,3,M,D,6,0
6.3000002,.3203285,0,0,STNWG,4,F,C,4,0
13.9,.1040383,0,0,PANVN,3,M,C,5,0
14.5,.1040383,0,0,UTE,4,M,E,5,0
12.7,.1040383,0,0,SEDAN,2,F,B,6,0
4.5999999,.057494901,0,0,HBACK,4,F,B,3,0
17.700001,.89801508,1,1,STNWG,4,F,F,3,30471
10.5,.1040383,0,0,SEDAN,3,F,A,5,0
4.3000002,.1013005,0,0,UTE,4,M,B,6,0
8,.1013005,0,0,TRUCK,4,M,E,5,0
45.5,.61054069,0,0,STNWG,1,F,E,3,0
12.5,.098562598,0,0,STNWG,4,F,A,3,0
16.200001,.098562598,0,0,STNWG,4,F,E,5,0
19.299999,.9007529,1,1,HDTOP,4,F,D,3,27338
22.5,.098562598,0,0,SEDAN,1,M,C,5,0
7.0999999,.098562598,0,0,HBACK,4,F,C,4,0
11.5,.1013005,0,0,STNWG,4,M,D,6,0
14.6,.1368925,0,0,HBACK,3,M,C,4,0
4.4000001,.1040383,0,0,SEDAN,4,F,C,4,0
73.699997,.062970601,0,0,STNWG,1,M,A,3,0
35.299999,.1752225,0,0,UTE,2,M,E,4,0
7,.1013005,0,0,UTE,4,M,A,5,0
22.200001,.1013005,0,0,SEDAN,2,M,C,3,0
13,.098562598,0,0,UTE,3,F,D,4,0
8.1000004,.098562598,0,0,SEDAN,3,F,B,5,0
13.8,.48186171,0,0,UTE,3,F,F,3,0
19.6,.2245038,1,1,MIBUS,4,F,C,1,135043
10.299999,.58863789,0,0,HBACK,2,F,A,5,0
5,.1040383,0,0,STNWG,4,F,C,3,0
14,.1040383,0,0,MIBUS,4,F,C,4,0
9.7000008,.63244349,0,0,SEDAN,3,M,C,4,0
11.1,.098562598,0,0,HDTOP,4,M,C,6,0
3,.098562598,0,0,HBACK,4,M,C,5,0
14.400001,.9007529,0,0,STNWG,3,F,D,2,0
39.200001,.15605751,0,0,UTE,1,F,C,2,0
15.700001,.098562598,0,0,HBACK,2,F,A,4,0
14.6,.098562598,0,0,SEDAN,2,F,B,5,0
7.2000003,.9007529,0,0,SEDAN,4,F,A,3,0
8.8000002,.78028738,0,0,SEDAN,4,M,C,5,0
17,.098562598,0,0,SEDAN,2,M,C,3,0
14.8,.89801508,0,0,HBACK,3,F,C,3,0
14.6,.89801508,0,0,SEDAN,3,M,B,2,0
7.3000002,.89801508,0,0,SEDAN,4,F,D,6,0
19.799999,.098562598,0,0,SEDAN,2,M,D,3,0
29.200001,.15605751,0,0,STNWG,3,M,E,3,0
27.4,.1013005,0,0,STNWG,1,F,A,4,0
10.5,.046543501,0,0,HBACK,2,M,C,6,0
23.800001,.1013005,0,0,STNWG,2,F,B,4,0
4.0999999,.89801508,0,0,SEDAN,4,F,E,6,0
12.1,.1013005,0,0,STNWG,3,F,A,3,0
7.6999998,.098562598,0,0,HBACK,3,F,C,3,0
11.799999,.098562598,0,0,STNWG,4,F,C,2,0
19.6,.0246407,0,0,HBACK,1,F,A,3,0
4.4000001,.53388089,0,0,SEDAN,4,F,B,4,0
37.799999,.1040383,0,0,MCARA,2,F,C,4,0
40.799999,.098562598,0,0,STNWG,2,F,A,3,0
52.360001,.99931562,0,0,STNWG,1,F,D,3,0
25.9,.1806982,0,0,TRUCK,3,M,B,3,0
40.300003,.1040383,1,1,STNWG,2,M,C,5,31809
4.3000002,.1040383,0,0,STNWG,4,F,E,6,0
7.5999999,.53388089,0,0,HBACK,3,F,C,4,0
11,.8952772,0,0,SEDAN,3,M,A,3,0
16.4,.1013005,0,0,MIBUS,4,M,A,4,0
25.1,.098562598,0,0,STNWG,3,M,A,5,0
25.5,.89801508,0,0,STNWG,3,M,D,3,0
2.8999999,.99931562,0,0,STNWG,4,M,B,3,0
4.3000002,.1013005,0,0,HBACK,4,F,A,4,0
35.599998,.9007529,0,0,STNWG,2,M,F,3,0
9.7000008,.098562598,0,0,UTE,4,M,B,3,0
10.299999,.63244349,0,0,HBACK,2,F,C,4,0
27.9,.098562598,0,0,HBACK,2,F,C,5,0
9.5999994,.098562598,0,0,SEDAN,3,F,C,3,0
21.199999,.098562598,0,0,STNWG,3,F,F,3,0
13.5,.098562598,0,0,TRUCK,4,M,D,4,0
32.200001,.098562598,0,0,STNWG,3,F,D,4,0
19.700001,.098562598,0,0,STNWG,4,F,C,3,0
30.200001,.098562598,0,0,STNWG,2,M,A,1,0
6.7000003,.098562598,0,0,UTE,4,M,E,4,0
6.3999996,.098562598,0,0,PANVN,4,M,B,1,0
9.7000008,.098562598,0,0,UTE,4,M,D,2,0
12.6,.89801508,0,0,SEDAN,3,F,D,4,0
12.3,.9007529,0,0,HBACK,2,F,C,2,0
8,.1013005,0,0,HBACK,3,F,C,3,0
12.6,.098562598,0,0,STNWG,4,M,C,6,0
7,.99931562,0,0,STNWG,4,M,A,4,0
38.299999,.098562598,0,0,STNWG,1,F,C,1,0
13.7,.48186171,0,0,HBACK,1,F,C,2,0
7.6999998,.098562598,0,0,HBACK,3,M,C,6,0
17.1,.14510611,0,0,HBACK,2,M,A,1,0
13.400001,.1040383,0,0,HBACK,3,F,A,4,0
10,.1013005,0,0,SEDAN,3,F,A,6,0
19.299999,.23271731,0,0,PANVN,2,M,E,4,0
34.700001,.65160853,0,0,TRUCK,2,M,E,1,0
52.989998,.51745379,0,0,STNWG,1,M,A,3,0
7.2000003,.1040383,0,0,HBACK,4,F,B,5,0
17.200001,.8952772,0,0,PANVN,3,M,C,3,0
24.400002,.1040383,0,0,TRUCK,2,F,E,5,0
9.5,.862423,0,0,SEDAN,4,F,A,2,0
19.9,.1013005,0,0,STNWG,3,F,E,3,0
29.799999,.89801508,0,0,STNWG,3,M,C,1,0
8.6999998,.1040383,0,0,HBACK,3,M,A,4,0
3.7,.1013005,0,0,SEDAN,4,M,C,6,0
10.299999,.63244349,0,0,HBACK,2,M,C,2,0
3,.8952772,0,0,SEDAN,4,M,C,3,0
9.1000004,.8952772,0,0,HBACK,3,F,C,4,0
9.7000008,.8952772,0,0,HBACK,3,F,A,1,0
8.1000004,.73921973,0,0,TRUCK,4,M,D,4,0
13.3,.33949351,0,0,SEDAN,3,F,B,3,0
12,.1013005,0,0,SEDAN,3,F,C,6,0
8.6999998,.1013005,0,0,HBACK,3,F,A,2,0
15,.9007529,0,0,SEDAN,3,F,A,1,0
6.3999996,.1013005,0,0,SEDAN,4,M,B,4,0
10.2,.035592102,0,0,SEDAN,3,F,C,4,0
13,.1013005,0,0,UTE,3,M,B,3,0
15.2,.098562598,0,0,HDTOP,3,F,C,4,0
27.9,.99931562,0,0,HDTOP,3,M,C,2,0
8.1999998,.48186171,0,0,HBACK,3,F,A,3,0
7.4000001,.35592061,0,0,HBACK,3,F,D,3,0
12.9,.19986311,0,0,HBACK,2,F,C,4,0
11,.098562598,0,0,HBACK,3,F,E,5,0
17.4,.53388089,0,0,HBACK,2,F,A,2,0
26.900002,.098562598,0,0,STNWG,3,M,A,4,0
17.1,.1013005,0,0,COUPE,4,M,B,5,0
20.5,.53388089,0,0,SEDAN,2,F,A,6,0
4.3000002,.99931562,0,0,SEDAN,4,M,B,6,0
3.0999999,.1040383,0,0,HBACK,4,F,A,2,0
31,.1013005,0,0,STNWG,3,F,C,2,0
16.699999,.35865849,0,0,SEDAN,2,M,C,3,0
13.6,.1013005,0,0,UTE,4,M,C,6,0
43.099998,.1013005,0,0,STNWG,1,F,C,5,0
19.700001,.89801508,0,0,SEDAN,2,F,C,4,0
14.400001,.9007529,0,0,HDTOP,4,M,C,3,0
32.799999,.8952772,0,0,STNWG,1,F,B,2,0
4.4000001,.1013005,0,0,HBACK,4,F,C,2,0
22.700001,.95277208,0,0,HDTOP,2,F,C,3,0
12.1,.15058181,0,0,HBACK,3,M,C,2,0
45.799999,.098562598,0,0,STNWG,2,F,C,4,0
59.200001,.53388089,0,0,COUPE,1,M,C,3,0
12,.1040383,0,0,SEDAN,3,M,B,3,0
14,.1013005,0,0,SEDAN,2,F,A,2,0
23,.53388089,0,0,HBACK,1,F,A,4,0
4.4000001,.8952772,1,1,HBACK,4,F,B,3,4672
16.5,.8952772,0,0,SEDAN,2,F,F,2,0
11.900001,.70362759,0,0,SEDAN,3,F,A,2,0
11.5,.53388089,1,1,SEDAN,3,F,A,3,20909
21.099998,.1040383,0,0,STNWG,2,F,A,5,0
15.599999,.1040383,0,0,UTE,3,F,B,3,0
9.5999994,.1040383,0,0,SEDAN,3,M,D,2,0
13,.8952772,0,0,UTE,4,M,A,3,0
9.1000004,.23271731,0,0,UTE,4,M,B,5,0
17.700001,.48186171,0,0,HBACK,1,F,C,2,0
34.799999,.48186171,0,0,STNWG,2,F,A,3,0
10.700001,.049281299,0,0,UTE,4,M,F,3,0
14,.1013005,0,0,SEDAN,2,F,A,4,0
21.5,.9007529,1,1,STNWG,2,F,C,2,2000
49.599998,.53388089,0,0,STNWG,1,F,E,5,0
13.6,.46543461,0,0,HBACK,2,F,C,1,0
14.700001,.1013005,0,0,SEDAN,2,M,C,5,0
14.700001,.53388089,0,0,SEDAN,2,F,A,5,0
11.1,.95277208,0,0,HBACK,3,M,C,4,0
15.700001,.89801508,0,0,MIBUS,4,F,C,3,0
31.5,.52840519,0,0,STNWG,3,M,F,3,0
14.2,.48186171,1,1,HBACK,1,F,A,4,2745
27.6,.63518143,1,1,STNWG,1,F,C,3,16231
8.8000002,.098562598,0,0,STNWG,4,F,C,3,0
11.3,.098562598,0,0,MIBUS,4,F,C,3,0
14.6,.098562598,0,0,SEDAN,2,M,D,5,0
7.2000003,.098562598,0,0,SEDAN,4,M,B,4,0
16.200001,.9007529,0,0,STNWG,3,M,C,4,0
15.299999,.1013005,0,0,SEDAN,2,F,A,3,0
12.799999,.1752225,0,0,STNWG,4,F,D,3,0
18.6,.46817249,0,0,HBACK,2,M,C,3,0
22.799999,.46543461,0,0,HBACK,2,M,C,1,0
19.799999,.53388089,0,0,SEDAN,1,M,C,5,0
5.4000001,.99931562,1,1,HBACK,4,F,B,4,9706
17.6,.48186171,0,0,HBACK,2,M,A,2,0
10.700001,.47638601,0,0,SEDAN,4,F,C,6,0
23.099998,.48186171,0,0,STNWG,2,F,E,3,0
17.700001,.48186171,0,0,SEDAN,1,F,D,1,0
13.099999,.862423,1,1,SEDAN,2,M,B,4,25126
32,.99931562,0,0,STNWG,3,F,A,3,0
13.400001,.1752225,0,0,SEDAN,3,F,B,2,0
25.200001,.29021221,1,1,SEDAN,1,M,A,6,6409
35.200001,.1368925,0,0,STNWG,3,F,C,2,0
7,.8350445,0,0,TRUCK,4,F,A,2,0
13.7,.1752225,0,0,HBACK,3,F,D,3,0
47.800003,.862423,0,0,STNWG,2,M,B,5,0
21.6,.53388089,0,0,SEDAN,2,F,C,4,0
12.4,.862423,0,0,HBACK,2,F,C,5,0
4.5999999,.862423,0,0,SEDAN,4,M,A,4,0
18.099998,.76659822,1,1,STNWG,4,M,E,2,3899
17.5,.48186171,0,0,SEDAN,2,F,C,2,0
30.599998,.17248461,0,0,TRUCK,2,F,F,4,0
21.300001,.53388089,0,0,STNWG,2,F,B,3,0
27.1,.15058181,0,0,STNWG,3,M,A,5,0
22.200001,.019165,0,0,SEDAN,2,F,D,1,0
10.2,.18343601,0,0,SEDAN,3,M,C,2,0
54.200001,.36687201,0,0,STNWG,2,M,A,5,0
26,.098562598,0,0,SEDAN,1,F,E,4,0
16.6,.47912389,0,0,SEDAN,2,F,B,4,0
19.799999,.3312799,0,0,HBACK,1,M,C,2,0
50.300003,.84325802,1,1,STNWG,1,M,E,5,4800
15.900001,.76659822,0,0,STNWG,4,M,C,2,0
6,.63244349,0,0,HBACK,4,M,C,4,0
20,.48186171,0,0,SEDAN,2,M,C,2,0
6.3000002,.48186171,0,0,HBACK,4,F,A,4,0
30.200001,.15605751,0,0,STNWG,2,F,E,2,0
29.700001,.82683092,0,0,STNWG,3,M,C,5,0
18.4,.1752225,1,1,HBACK,2,F,C,1,80780
3.8,.47364819,0,0,HBACK,4,F,E,4,0
43.489998,.49007529,0,0,UTE,1,F,F,4,0
21.6,.54757023,0,0,SEDAN,2,M,A,4,0
21.5,.45722109,0,0,STNWG,2,F,C,4,0
14.099999,.14510611,0,0,HBACK,2,F,B,3,0
25,.15605751,0,0,SEDAN,1,F,D,5,0
29,.1752225,0,0,UTE,2,M,A,2,0
13.099999,.83778232,0,0,HBACK,2,F,A,5,0
12.5,.48186171,0,0,SEDAN,4,M,A,2,0
7.9000001,.17248461,0,0,HBACK,4,F,A,6,0
15.900001,.1368925,0,0,SEDAN,2,M,B,5,0
14.400001,.1752225,0,0,HDTOP,3,M,C,2,0
37,.48186171,0,0,STNWG,2,M,A,3,0
35.5,.48186171,0,0,STNWG,1,F,A,4,0
43,.49007529,0,0,STNWG,1,F,A,3,0
20.599998,.75838459,0,0,STNWG,4,F,E,3,0
14.8,.48186171,0,0,SEDAN,2,M,A,2,0
24.799999,.48186171,0,0,STNWG,3,M,F,2,0
15,.48186171,0,0,HBACK,1,F,A,1,0
8,.862423,0,0,HBACK,3,F,C,1,0
4.6999998,.1368925,0,0,SEDAN,4,F,B,4,0
7.6999998,.51745379,0,0,UTE,4,M,C,3,0
38.599998,.84325802,0,0,HDTOP,2,F,F,3,0
51.700001,.23271731,0,0,STNWG,2,M,A,5,0
42.299999,.48186171,1,1,STNWG,2,F,D,2,3899
16.835001,.51745379,0,0,HBACK,1,F,A,4,0
21,.1697467,0,0,STNWG,2,F,A,3,0
16.799999,.84873372,1,1,STNWG,3,M,A,3,18636
12.200001,.34496921,0,0,TRUCK,4,F,D,5,0
13.7,.82683092,1,1,STNWG,4,M,A,3,26182
11.3,.3258042,0,0,SEDAN,4,F,C,3,0
8.6999998,.42162901,1,1,HBACK,4,F,C,3,28991
7,.99931562,0,0,STNWG,4,F,D,5,0
13,.45995891,0,0,HBACK,2,M,E,6,0
5.2999997,.55852163,0,0,SEDAN,4,F,B,6,0
19.1,.44079399,0,0,STNWG,4,M,B,6,0
19.700001,.55852163,0,0,SEDAN,2,M,D,6,0
17.700001,.55852163,0,0,SEDAN,2,M,C,6,0
11.2,.55852163,0,0,SEDAN,3,M,B,6,0
26.6,.36413419,0,0,STNWG,2,F,B,3,0
19.6,.51745379,0,0,STNWG,4,M,B,4,0
13,.99931562,0,0,HBACK,2,F,C,3,0
5.1999998,.032854199,0,0,SEDAN,4,F,C,4,0
12.3,.48186171,0,0,SEDAN,3,F,A,2,0
10.599999,.55852163,0,0,SEDAN,3,F,A,3,0
19.299999,.55852163,0,0,STNWG,4,F,B,4,0
5,.55852163,0,0,HBACK,4,M,C,4,0
11.599999,.55852163,0,0,SEDAN,3,F,C,5,0
16.799999,.44079399,0,0,MIBUS,4,F,B,4,0
17.6,.55852163,0,0,SEDAN,1,F,C,4,0
11.599999,.55852163,0,0,SEDAN,3,M,C,4,0
40,.99931562,0,0,STNWG,3,F,D,4,0
4.5,.2600958,0,0,SEDAN,4,F,B,4,0
33.599998,.53114313,0,0,STNWG,2,F,A,4,0
24.200001,.55852163,0,0,SEDAN,1,M,D,5,0
3.7,.55852163,0,0,SEDAN,4,F,A,4,0
3.4000001,.55852163,0,0,SEDAN,4,M,C,2,0
3.8999999,.55852163,0,0,SEDAN,4,F,C,4,0
20.599998,.84873372,1,1,STNWG,4,F,C,2,6984
10.4,.44079399,0,0,STNWG,4,M,B,4,0
23.5,.51745379,0,0,STNWG,2,M,A,1,0
39.700001,.55852163,1,1,STNWG,2,M,D,5,25885
9.1000004,.55852163,1,1,HBACK,3,M,A,4,37924
32.799999,.0082136001,0,0,STNWG,1,M,C,5,0
12.799999,.55852163,0,0,HBACK,3,F,A,6,0
16.299999,.082135499,0,0,SEDAN,3,M,C,5,0
15,.48186171,0,0,HBACK,1,F,C,4,0
7.7999997,.44079399,0,0,STNWG,4,F,D,2,0
19.5,.44079399,0,0,UTE,3,F,C,3,0
17.9,.55852163,0,0,STNWG,4,M,D,4,0
9.5,.55852163,0,0,SEDAN,4,F,D,5,0
21.400002,.55852163,0,0,TRUCK,2,M,E,4,0
12.9,.27926081,0,0,HDTOP,4,F,B,2,0
14,.55852163,0,0,STNWG,4,M,A,3,0
19,.41615331,0,0,SEDAN,1,F,E,4,0
38.800003,.47638601,0,0,TRUCK,2,M,E,1,0
3.4000001,.55852163,0,0,SEDAN,4,F,C,3,0
8.1999998,.44079399,0,0,SEDAN,3,F,C,5,0
13.6,.55852163,0,0,HBACK,2,M,E,4,0
11.900001,.55852163,0,0,SEDAN,3,F,B,5,0
23.5,.44079399,0,0,TRUCK,2,M,C,5,0
11.5,.55852163,1,1,SEDAN,3,M,C,3,2000
40,.99931562,0,0,STNWG,3,M,B,4,0
5.2999997,.55852163,0,0,UTE,4,F,E,3,0
10.599999,.53114313,0,0,STNWG,3,M,B,3,0
14.5,.99931562,1,1,TRUCK,4,M,B,2,3450
11.5,.55852163,0,0,HBACK,3,F,A,6,0
12,.55852163,0,0,SEDAN,3,M,A,5,0
13.6,.44079399,0,0,HBACK,2,F,A,3,0
28.900002,.55852163,0,0,STNWG,3,F,C,4,0
14.2,.1752225,0,0,SEDAN,2,F,C,4,0
37,.55852163,0,0,STNWG,2,F,D,4,0
10.2,.55852163,0,0,HBACK,3,F,B,4,0
15,.55852163,0,0,HBACK,1,F,B,2,0
7.2000003,.55852163,0,0,HBACK,3,F,C,2,0
10.599999,.55852163,0,0,SEDAN,3,F,C,2,0
25.299999,.68446273,0,0,SEDAN,1,F,B,2,0
41.399998,.55030799,0,0,STNWG,2,F,D,3,0
13.990001,.59958929,0,0,HBACK,1,M,A,5,0
9.8000002,.55852163,0,0,SEDAN,3,F,B,4,0
32.799999,.56399733,0,0,UTE,2,M,F,1,0
14.700001,.55852163,0,0,HBACK,2,F,C,4,0
30.799999,.38603699,0,0,STNWG,1,M,C,2,0
40,.43258041,0,0,STNWG,3,F,A,4,0
6.6000004,.99931562,0,0,SEDAN,4,F,D,3,0
12.200001,.21081451,0,0,UTE,3,M,D,2,0
12.9,.0958248,0,0,SEDAN,3,M,C,2,0
8.1000004,.76659822,0,0,HBACK,3,F,A,3,0
16.5,.1752225,0,0,HBACK,1,F,A,2,0
2.2,.23271731,0,0,HBACK,4,F,B,4,0
29.200001,.82683092,0,0,HDTOP,2,F,A,2,0
15,.38603699,0,0,HBACK,1,F,C,3,0
19.799999,.28473651,0,0,SEDAN,1,M,C,6,0
17.1,.51745379,1,1,SEDAN,4,F,C,4,3691
11.1,.23271731,0,0,HBACK,3,F,C,5,0
21.800001,.45174539,0,0,STNWG,2,F,C,3,0
14.9,.48186171,0,0,HBACK,1,F,A,1,0
13,.23271731,0,0,SEDAN,2,M,B,4,0
19.1,.38603699,0,0,HDTOP,4,M,D,3,0
25.599998,.51745379,0,0,MIBUS,3,F,C,2,0
20,.47091031,0,0,HBACK,2,F,C,4,0
18.5,.84325802,0,0,STNWG,2,M,B,3,0
34.799999,.18891171,0,0,MIBUS,3,F,F,3,0
10.2,.23271731,0,0,SEDAN,3,F,C,5,0
7.5,.48186171,0,0,SEDAN,4,F,C,1,0
25.1,.1752225,0,0,STNWG,2,F,F,3,0
30.1,.51745379,0,0,STNWG,2,M,F,2,0
20,.94182068,0,0,SEDAN,1,F,B,6,0
8.1000004,.76659822,0,0,HBACK,4,F,C,2,0
15.299999,.1752225,0,0,TRUCK,1,M,C,4,0
11.799999,.12867901,0,0,SEDAN,3,F,C,3,0
38,.1752225,0,0,STNWG,1,M,F,3,0
35.700001,.1752225,0,0,STNWG,2,M,A,3,0
31.700001,.2245038,0,0,STNWG,2,F,C,2,0
32.799999,.48186171,0,0,STNWG,1,F,C,3,0
30.200001,.95277208,0,0,STNWG,3,F,F,2,0
17,.23271731,0,0,SEDAN,2,F,A,4,0
13.400001,.8240931,0,0,HBACK,1,M,C,1,0
14.9,.48186171,0,0,HBACK,1,M,B,4,0
24.200001,.1752225,0,0,STNWG,3,M,E,3,0
7.6999998,.23819301,0,0,SEDAN,4,M,C,4,0
9.1000004,.48186171,0,0,SEDAN,3,F,A,2,0
9.3999996,.2600958,0,0,SEDAN,3,F,B,1,0
10.5,.29568791,1,1,HBACK,4,M,C,4,4198
44.699997,.46543461,0,0,STNWG,2,F,D,2,0
25.1,.2600958,0,0,STNWG,2,F,C,5,0
6.3000002,.59685153,0,0,HBACK,4,F,C,4,0
17.6,.48186171,1,1,SEDAN,2,M,C,2,6990
14.8,.40246409,0,0,HBACK,3,F,D,4,0
12.6,.23271731,0,0,HBACK,3,F,A,2,0
15.8,.1478439,0,0,SEDAN,2,M,A,2,0
4.4000001,.19438741,0,0,HBACK,4,F,A,4,0
17.799999,.26283371,0,0,HBACK,2,M,A,1,0
